nome,host_name,bairro_group,room_type,price,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365
Outros,Outros,Brooklyn,Entire home/apt,185,1,215,2.55,3,348
Outros,Outros,Manhattan,Entire home/apt,76,30,3,0.36,103,219
Outros,Outros,Staten Island,Entire home/apt,100,2,18,2.81,1,296
Outros,Outros,Queens,Entire home/apt,130,2,0,0.72,1,215
Outros,Outros,Manhattan,Entire home/apt,150,30,1,0.02,52,342
Outros,Outros,Manhattan,Entire home/apt,500,5,1,0.02,1,281
Outros,Outros,Queens,Private room,33,37,1,0.15,37,39
Outros,Outros,Manhattan,Entire home/apt,150,7,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,120,7,39,0.91,2,50
Outros,Outros,Manhattan,Entire home/apt,169,4,240,2.4,1,276
Outros,Outros,Queens,Private room,60,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,199,4,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,175,3,50,0.63,1,1
Outros,Outros,Brooklyn,Private room,60,4,30,0.83,2,0
Outros,Outros,Brooklyn,Private room,46,1,184,2.14,5,362
Outros,Outros,Manhattan,Entire home/apt,145,2,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,300,30,0,0.72,25,341
Outros,Outros,Brooklyn,Entire home/apt,100,2,2,0.12,1,0
Outros,Outros,Brooklyn,Private room,45,5,2,0.08,1,0
Outros,Outros,Queens,Private room,65,1,5,0.5,4,334
Outros,Outros,Brooklyn,Entire home/apt,130,5,7,0.52,2,4
Outros,Outros,Manhattan,Entire home/apt,150,31,0,0.72,1,365
Outros,Outros,Manhattan,Private room,55,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,275,5,6,0.37,3,0
Outros,Outros,Manhattan,Private room,40,30,0,0.72,1,46
Outros,Outros,Brooklyn,Private room,66,2,6,0.66,3,173
Outros,Outros,Manhattan,Entire home/apt,374,30,0,0.72,232,263
Outros,Outros,Manhattan,Entire home/apt,170,1,20,0.77,1,0
Outros,Outros,Manhattan,Entire home/apt,150,3,27,0.5,1,0
Outros,Outros,Manhattan,Private room,90,3,55,2.52,1,66
Outros,Outros,Queens,Private room,50,1,0,0.72,5,23
Outros,Outros,Brooklyn,Entire home/apt,199,5,0,0.72,1,213
Outros,Outros,Brooklyn,Entire home/apt,175,3,4,0.07,1,0
Outros,Outros,Brooklyn,Entire home/apt,250,2,2,0.07,1,0
Outros,Outros,Manhattan,Entire home/apt,700,4,12,0.62,1,124
Outros,Outros,Manhattan,Entire home/apt,174,2,142,3.31,1,198
Outros,Outros,Brooklyn,Private room,65,3,1,0.03,1,0
Outros,Outros,Queens,Private room,60,7,53,2.24,1,335
Outros,Outros,Queens,Private room,95,1,31,1.2,1,90
Outros,Outros,Manhattan,Entire home/apt,179,3,24,0.65,1,3
Outros,Outros,Brooklyn,Private room,51,1,21,1.08,8,130
Outros,Outros,Manhattan,Private room,115,7,8,0.09,1,178
Outros,Outros,Manhattan,Private room,105,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,50,1,5,0.09,1,0
Outros,Outros,Brooklyn,Private room,75,1,10,0.29,1,162
Outros,Outros,Manhattan,Entire home/apt,299,2,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,69,3,35,0.88,1,0
Outros,Outros,Manhattan,Entire home/apt,220,3,0,0.72,1,28
Outros,Outros,Brooklyn,Entire home/apt,106,3,15,0.26,1,0
Outros,Outros,Manhattan,Entire home/apt,239,30,1,0.05,121,352
Outros,Outros,Manhattan,Private room,50,2,26,0.96,1,24
Outros,Outros,Queens,Private room,55,1,0,0.72,10,106
Outros,Outros,Manhattan,Entire home/apt,89,1,3,0.07,1,0
Outros,Outros,Brooklyn,Entire home/apt,230,2,2,2.0,1,274
Outros,Outros,Manhattan,Entire home/apt,100,3,7,1.04,1,52
Outros,Outros,Manhattan,Entire home/apt,90,2,5,0.09,1,0
Outros,Outros,Brooklyn,Private room,59,1,83,5.48,3,24
Outros,Outros,Manhattan,Private room,115,3,3,2.05,3,179
Outros,Outros,Manhattan,Entire home/apt,210,1,16,1.04,1,318
Outros,Outros,Manhattan,Entire home/apt,170,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,50,1,2,0.12,1,0
Outros,Outros,Brooklyn,Private room,39,15,0,0.72,1,354
Outros,Outros,Manhattan,Entire home/apt,200,5,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,158,1,16,5.05,1,70
Outros,Outros,Manhattan,Private room,499,3,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,125,7,0,0.72,1,34
Outros,Outros,Brooklyn,Entire home/apt,129,5,19,1.03,1,295
Outros,Outros,Brooklyn,Private room,80,2,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,275,2,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,150,4,42,2.69,1,244
Outros,Outros,Brooklyn,Entire home/apt,110,3,0,0.72,1,63
Outros,Outros,Brooklyn,Private room,75,4,40,0.89,1,0
Outros,Outros,Manhattan,Entire home/apt,142,20,4,0.3,1,0
Outros,Outros,Queens,Private room,62,3,27,1.03,2,154
Outros,Outros,Brooklyn,Entire home/apt,160,3,20,0.94,1,136
Outros,Outros,Queens,Private room,100,4,0,0.72,1,114
Outros,Outros,Manhattan,Private room,69,1,35,4.93,2,98
Outros,Outros,Manhattan,Private room,120,1,1,0.02,1,0
Outros,Outros,Brooklyn,Entire home/apt,89,2,1,1.0,1,4
Outros,Outros,Manhattan,Private room,72,2,65,1.05,1,311
Outros,Outros,Brooklyn,Entire home/apt,200,1,0,0.72,2,0
Outros,Outros,Manhattan,Entire home/apt,250,2,5,0.1,1,0
Outros,Outros,Manhattan,Entire home/apt,145,30,12,0.17,1,342
Outros,Outros,Manhattan,Entire home/apt,407,2,9,2.18,327,294
Outros,Outros,Manhattan,Private room,50,1,2,0.05,1,0
Outros,Outros,Manhattan,Entire home/apt,250,2,3,0.08,1,0
Outros,Outros,Brooklyn,Private room,75,1,0,0.72,2,0
Outros,Outros,Brooklyn,Private room,60,1,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,850,3,32,1.04,1,262
Outros,Outros,Manhattan,Entire home/apt,175,4,3,1.11,1,15
Outros,Outros,Manhattan,Entire home/apt,127,1,1,0.08,1,0
Outros,Outros,Manhattan,Entire home/apt,150,2,8,0.97,1,132
Outros,Outros,Brooklyn,Entire home/apt,149,3,3,0.08,1,189
Outros,Outros,Bronx,Entire home/apt,140,30,16,0.24,1,365
Outros,Outros,Manhattan,Entire home/apt,150,5,13,0.8,1,0
Outros,Outros,Manhattan,Entire home/apt,230,3,0,0.72,1,324
Outros,Outros,Manhattan,Entire home/apt,200,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,69,30,16,0.45,2,225
Outros,Outros,Manhattan,Entire home/apt,310,31,18,2.87,2,7
Outros,Outros,Queens,Private room,80,1,21,1.9,9,362
Outros,Outros,Manhattan,Private room,160,2,17,1.48,1,0
Outros,Outros,Brooklyn,Entire home/apt,120,3,3,0.05,1,16
Outros,Outros,Manhattan,Private room,224,3,0,0.72,1,3
Outros,Outros,Manhattan,Entire home/apt,140,32,29,3.94,1,2
Outros,Outros,Manhattan,Entire home/apt,200,30,28,0.45,3,0
Outros,Outros,Manhattan,Private room,55,3,24,0.86,2,81
Outros,Outros,Brooklyn,Entire home/apt,80,1,14,1.49,1,0
Outros,Outros,Brooklyn,Entire home/apt,113,5,77,1.99,1,44
Outros,Outros,Manhattan,Entire home/apt,101,2,8,1.24,3,0
Outros,Outros,Manhattan,Entire home/apt,199,5,12,1.35,1,12
Outros,Outros,Brooklyn,Entire home/apt,107,30,1,0.55,1,53
Outros,Outros,Staten Island,Entire home/apt,195,3,105,1.73,1,204
Outros,Outros,Manhattan,Entire home/apt,169,2,10,0.78,1,0
Outros,Outros,Brooklyn,Private room,59,1,1,0.21,1,0
Outros,Outros,Brooklyn,Entire home/apt,140,6,3,0.19,1,0
Outros,Outros,Manhattan,Entire home/apt,540,2,53,4.43,1,215
Outros,Outros,Manhattan,Private room,60,4,6,2.81,1,212
Outros,Outros,Brooklyn,Private room,120,1,3,1.76,5,365
Outros,Outros,Manhattan,Entire home/apt,309,30,0,0.72,232,214
Outros,Outros,Manhattan,Entire home/apt,259,3,57,1.51,1,175
Outros,Outros,Manhattan,Entire home/apt,150,2,4,0.11,1,0
Outros,Outros,Brooklyn,Entire home/apt,154,2,2,1.4,1,0
Outros,Outros,Manhattan,Entire home/apt,275,2,6,0.51,1,5
Outros,Outros,Brooklyn,Private room,75,4,17,4.02,1,9
Outros,Outros,Brooklyn,Shared room,50,1,0,0.72,1,85
Outros,Outros,Manhattan,Entire home/apt,110,30,2,0.06,1,0
Outros,Outros,Brooklyn,Entire home/apt,160,4,2,2.0,2,34
Outros,Outros,Brooklyn,Entire home/apt,359,5,8,0.23,1,0
Outros,Outros,Brooklyn,Entire home/apt,155,1,16,1.04,1,14
Outros,Outros,Brooklyn,Private room,55,1,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,195,1,9,6.14,2,267
Outros,Outros,Queens,Private room,38,30,4,0.08,43,222
Outros,Outros,Manhattan,Private room,33,3,1,0.17,1,0
Outros,Outros,Manhattan,Entire home/apt,235,1,3,1.25,1,34
Outros,Outros,Manhattan,Entire home/apt,139,5,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,85,2,1,0.02,1,0
Outros,Outros,Brooklyn,Private room,55,30,0,0.72,1,87
Outros,Outros,Queens,Private room,90,3,6,0.18,2,10
Outros,Outros,Queens,Entire home/apt,180,3,0,0.72,1,13
Outros,Outros,Queens,Private room,60,30,1,0.27,103,209
Outros,Outros,Brooklyn,Entire home/apt,179,3,36,0.84,13,53
Outros,Outros,Manhattan,Entire home/apt,285,5,3,0.98,1,365
Outros,Outros,Manhattan,Private room,100,2,17,0.52,1,4
Outros,Outros,Brooklyn,Entire home/apt,128,3,13,0.99,1,2
Outros,Outros,Queens,Entire home/apt,150,5,0,0.72,1,15
Outros,Outros,Brooklyn,Private room,65,2,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,275,2,45,5.04,1,249
Outros,Outros,Brooklyn,Entire home/apt,249,3,12,0.27,1,26
Outros,Outros,Manhattan,Entire home/apt,129,1,6,0.13,1,0
Outros,Outros,Brooklyn,Private room,72,30,0,0.72,3,333
Outros,Outros,Brooklyn,Shared room,39,1,13,1.36,34,365
Outros,Outros,Brooklyn,Entire home/apt,75,2,0,0.72,1,7
Outros,Outros,Manhattan,Private room,95,2,10,4.55,1,0
Outros,Outros,Queens,Entire home/apt,88,3,7,0.28,1,0
Outros,Outros,Manhattan,Private room,78,10,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,150,3,6,0.17,1,0
Outros,Outros,Brooklyn,Entire home/apt,475,7,4,0.17,1,72
Outros,Outros,Manhattan,Entire home/apt,236,1,23,0.71,1,0
Outros,Outros,Manhattan,Entire home/apt,180,2,28,0.58,1,0
Outros,Outros,Brooklyn,Entire home/apt,135,2,128,2.23,1,245
Outros,Outros,Brooklyn,Entire home/apt,184,3,1,1.0,1,217
Outros,Outros,Manhattan,Entire home/apt,180,30,0,0.72,2,341
Outros,Outros,Manhattan,Entire home/apt,120,6,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,55,1,102,2.98,13,281
Outros,Outros,Queens,Entire home/apt,168,3,133,2.64,2,336
Outros,Outros,Brooklyn,Private room,70,3,67,1.53,2,40
Outros,Outros,Staten Island,Private room,54,4,0,0.72,1,89
Outros,Outros,Manhattan,Private room,100,1,1,0.94,9,317
Outros,Outros,Brooklyn,Private room,58,1,236,3.45,3,350
Outros,Outros,Manhattan,Entire home/apt,239,5,2,0.08,3,266
Outros,Outros,Brooklyn,Entire home/apt,100,1,5,1.58,1,0
Outros,Outros,Brooklyn,Private room,65,12,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,171,2,1,0.02,1,0
Outros,Outros,Queens,Entire home/apt,137,1,4,2.18,1,273
Outros,Outros,Manhattan,Entire home/apt,145,2,5,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,115,88,5,0.22,1,220
Outros,Outros,Manhattan,Private room,94,3,11,0.78,2,0
Outros,Outros,Brooklyn,Entire home/apt,100,4,8,0.29,3,6
Outros,Outros,Brooklyn,Private room,50,30,5,0.18,1,126
Outros,Outros,Manhattan,Private room,350,4,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,150,2,2,0.05,1,0
Outros,Outros,Queens,Entire home/apt,115,2,34,3.72,1,81
Outros,Outros,Brooklyn,Entire home/apt,145,3,266,4.49,1,224
Outros,Outros,Manhattan,Entire home/apt,115,3,8,0.15,1,183
Outros,Outros,Brooklyn,Entire home/apt,350,3,2,2.0,1,363
Outros,Outros,Manhattan,Entire home/apt,150,3,4,0.16,1,0
Outros,Outros,Manhattan,Entire home/apt,35,1,33,6.56,1,5
Outros,Outros,Manhattan,Entire home/apt,166,30,5,0.13,9,332
Outros,Outros,Queens,Private room,60,1,7,0.48,2,85
Outros,Outros,Manhattan,Private room,90,4,0,0.72,2,0
Outros,Outros,Manhattan,Private room,85,3,0,0.72,2,88
Outros,Outros,Brooklyn,Private room,34,3,7,0.35,1,71
Outros,Outros,Manhattan,Entire home/apt,500,2,0,0.72,1,55
Outros,Outros,Queens,Private room,80,1,19,0.85,2,177
Outros,Outros,Brooklyn,Entire home/apt,100,4,45,1.01,1,190
Outros,Outros,Manhattan,Private room,100,3,1,0.03,1,0
Outros,Outros,Brooklyn,Entire home/apt,90,7,1,0.16,1,0
Outros,Outros,Manhattan,Private room,39,30,0,0.72,1,44
Outros,Outros,Manhattan,Entire home/apt,100,3,89,1.12,1,0
Outros,Outros,Brooklyn,Entire home/apt,149,2,19,0.33,3,28
Outros,Outros,Brooklyn,Private room,65,7,37,0.78,1,0
Outros,Outros,Queens,Private room,88,2,2,1.5,1,180
Outros,Outros,Queens,Private room,48,1,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,75,30,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,93,39,25,0.35,19,245
Outros,Outros,Brooklyn,Entire home/apt,120,14,29,0.43,1,0
Outros,Outros,Brooklyn,Entire home/apt,180,3,4,0.63,3,156
Outros,Outros,Manhattan,Entire home/apt,149,1,26,0.45,1,0
Outros,Outros,Queens,Private room,65,3,1,0.04,1,362
Outros,Outros,Brooklyn,Entire home/apt,75,2,84,2.61,1,322
Outros,Outros,Manhattan,Entire home/apt,125,3,8,0.13,1,0
Outros,Outros,Bronx,Private room,99,2,1,0.25,2,0
Outros,Outros,Manhattan,Entire home/apt,162,2,4,0.28,1,0
Outros,Outros,Brooklyn,Private room,50,3,6,0.82,1,38
Outros,Outros,Queens,Private room,135,1,2,0.09,18,365
Outros,Outros,Bronx,Private room,80,1,2,0.09,1,88
Outros,Outros,Manhattan,Shared room,147,3,9,1.32,2,0
Outros,Outros,Brooklyn,Private room,60,1,7,0.59,1,129
Outros,Outros,Manhattan,Private room,160,2,1,0.02,1,0
Outros,Outros,Manhattan,Entire home/apt,160,2,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,550,3,1,0.42,1,15
Outros,Outros,Brooklyn,Entire home/apt,190,15,8,0.31,1,198
Outros,Outros,Manhattan,Entire home/apt,150,2,20,1.15,1,0
Outros,Outros,Queens,Private room,55,7,1,0.05,2,353
Outros,Outros,Queens,Entire home/apt,100,2,1,0.03,1,0
Outros,Outros,Brooklyn,Entire home/apt,130,2,41,1.77,1,142
Outros,Outros,Brooklyn,Entire home/apt,100,6,13,0.26,1,0
Outros,Outros,Manhattan,Private room,80,2,185,3.72,3,203
Outros,Outros,Manhattan,Private room,119,1,1,0.02,1,0
Outros,Outros,Manhattan,Private room,60,3,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,200,2,13,1.26,1,89
Outros,Outros,Manhattan,Entire home/apt,125,30,2,0.44,91,346
Outros,Outros,Manhattan,Entire home/apt,90,30,13,0.25,1,0
Outros,Outros,Brooklyn,Entire home/apt,500,5,1,0.05,1,0
Outros,Outros,Manhattan,Entire home/apt,225,6,22,1.36,1,17
Outros,Outros,Brooklyn,Private room,60,2,1,1.0,2,343
Outros,Outros,Manhattan,Entire home/apt,126,1,31,1.12,1,0
Outros,Outros,Brooklyn,Entire home/apt,200,2,26,1.88,2,275
Outros,Outros,Brooklyn,Private room,200,2,1,0.18,1,0
Outros,Outros,Brooklyn,Entire home/apt,150,3,34,0.77,1,0
Outros,Outros,Manhattan,Private room,175,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,183,30,0,0.72,5,249
Outros,Outros,Brooklyn,Entire home/apt,210,2,11,1.24,2,120
Outros,Outros,Manhattan,Entire home/apt,300,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,100,1,0,0.72,8,309
Outros,Outros,Queens,Private room,42,3,11,1.14,1,244
Outros,Outros,Manhattan,Private room,430,1,4,1.97,5,287
Outros,Outros,Queens,Private room,65,2,21,0.98,3,89
Outros,Outros,Brooklyn,Private room,75,4,25,2.26,1,249
Outros,Outros,Brooklyn,Private room,90,1,52,4.92,1,0
Outros,Outros,Manhattan,Private room,109,1,1,0.2,8,0
Outros,Outros,Manhattan,Entire home/apt,125,2,0,0.72,2,0
Outros,Outros,Manhattan,Entire home/apt,185,2,129,1.33,1,14
Outros,Outros,Brooklyn,Private room,41,1,6,0.66,2,0
Outros,Outros,Brooklyn,Private room,40,2,101,4.89,3,8
Outros,Outros,Manhattan,Entire home/apt,210,30,0,0.72,65,364
Outros,Outros,Brooklyn,Private room,60,3,1,0.02,1,0
Outros,Outros,Manhattan,Private room,110,3,7,0.22,1,0
Outros,Outros,Brooklyn,Private room,45,1,7,0.19,1,0
Outros,Outros,Manhattan,Private room,78,7,26,0.71,1,0
Outros,Outros,Manhattan,Entire home/apt,100,2,24,0.29,1,0
Outros,Outros,Brooklyn,Private room,50,2,4,4.0,1,0
Outros,Outros,Brooklyn,Private room,67,2,23,1.03,1,0
Outros,Outros,Bronx,Shared room,165,2,20,0.85,1,15
Outros,Outros,Manhattan,Entire home/apt,175,4,6,1.33,1,0
Outros,Outros,Manhattan,Entire home/apt,287,29,0,0.72,96,219
Outros,Outros,Manhattan,Private room,80,5,4,0.35,3,324
Outros,Outros,Brooklyn,Private room,60,1,16,0.68,1,0
Outros,Outros,Manhattan,Private room,75,3,107,2.86,1,279
Outros,Outros,Brooklyn,Entire home/apt,84,30,7,0.44,26,156
Outros,Outros,Manhattan,Private room,49,2,1,0.7,1,23
Outros,Outros,Brooklyn,Private room,50,3,3,0.28,1,189
Outros,Outros,Manhattan,Private room,155,2,7,0.36,1,0
Outros,Outros,Brooklyn,Private room,180,5,12,0.28,2,189
Outros,Outros,Manhattan,Entire home/apt,195,2,6,0.53,1,0
Outros,Outros,Brooklyn,Private room,75,1,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,250,2,0,0.72,1,282
Outros,Outros,Brooklyn,Entire home/apt,163,3,20,1.59,3,309
Outros,Outros,Manhattan,Private room,275,2,8,0.31,2,0
Outros,Outros,Manhattan,Private room,80,1,47,3.41,3,178
Outros,Outros,Manhattan,Private room,199,1,49,1.11,1,230
Outros,Outros,Brooklyn,Entire home/apt,140,2,54,1.91,1,267
Outros,Outros,Manhattan,Private room,90,1,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,150,3,64,1.84,1,264
Outros,Outros,Queens,Private room,39,1,44,4.93,3,89
Outros,Outros,Bronx,Entire home/apt,100,2,38,2.66,1,107
Outros,Outros,Queens,Private room,56,1,19,2.0,3,45
Outros,Outros,Manhattan,Entire home/apt,118,3,103,4.02,1,17
Outros,Outros,Brooklyn,Entire home/apt,110,30,4,0.12,4,301
Outros,Outros,Manhattan,Entire home/apt,200,5,0,0.72,1,45
Outros,Outros,Brooklyn,Entire home/apt,109,3,34,1.85,1,156
Outros,Outros,Brooklyn,Entire home/apt,250,8,79,1.16,1,78
Outros,Outros,Queens,Private room,95,5,1,0.11,2,90
Outros,Outros,Manhattan,Entire home/apt,800,3,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,120,6,4,0.06,1,0
Outros,Outros,Brooklyn,Private room,48,4,8,0.17,1,0
Outros,Outros,Brooklyn,Private room,89,4,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,125,6,11,0.66,1,0
Outros,Outros,Brooklyn,Entire home/apt,100,4,77,2.66,2,100
Outros,Outros,Manhattan,Private room,120,5,12,0.19,3,0
Outros,Outros,Brooklyn,Private room,130,3,7,0.15,1,278
Outros,Outros,Brooklyn,Shared room,35,15,0,0.72,1,0
Outros,Outros,Brooklyn,Private room,40,9,2,0.09,1,0
Outros,Outros,Manhattan,Private room,50,2,56,4.35,1,21
Outros,Outros,Manhattan,Entire home/apt,200,3,10,0.12,1,0
Outros,Outros,Queens,Entire home/apt,150,3,0,0.72,1,220
Outros,Outros,Manhattan,Private room,130,1,74,1.86,2,243
Outros,Outros,Queens,Private room,55,2,16,4.36,1,158
Outros,Outros,Brooklyn,Private room,75,2,1,1.0,3,125
Outros,Outros,Manhattan,Entire home/apt,170,5,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,220,30,0,0.72,96,342
Outros,Outros,Queens,Entire home/apt,250,2,0,0.72,1,76
Outros,Outros,Queens,Entire home/apt,120,30,5,0.37,1,5
Outros,Outros,Brooklyn,Private room,110,1,48,2.17,1,0
Outros,Outros,Brooklyn,Entire home/apt,129,2,137,3.55,2,133
Outros,Outros,Manhattan,Entire home/apt,145,2,13,1.02,1,1
Outros,Outros,Brooklyn,Private room,51,1,12,1.14,7,352
Outros,Outros,Brooklyn,Private room,65,1,19,3.28,1,0
Outros,Outros,Manhattan,Entire home/apt,210,3,138,5.73,1,234
Outros,Outros,Manhattan,Entire home/apt,225,4,51,0.62,1,172
Outros,Outros,Manhattan,Entire home/apt,150,2,119,2.95,1,300
Outros,Outros,Queens,Entire home/apt,80,7,2,0.11,1,190
Outros,Outros,Brooklyn,Entire home/apt,180,2,19,0.99,2,15
Outros,Outros,Manhattan,Entire home/apt,90,6,6,0.31,1,31
Outros,Outros,Brooklyn,Entire home/apt,79,3,43,0.71,2,0
Outros,Outros,Brooklyn,Private room,90,3,4,3.53,1,63
Outros,Outros,Manhattan,Private room,500,3,0,0.72,1,0
Outros,Outros,Queens,Private room,80,1,161,5.74,3,365
Outros,Outros,Brooklyn,Private room,250,2,0,0.72,1,260
Outros,Outros,Manhattan,Entire home/apt,285,3,3,1.8,1,215
Outros,Outros,Queens,Private room,110,2,5,0.48,1,90
Outros,Outros,Brooklyn,Entire home/apt,129,30,1,0.07,52,340
Outros,Outros,Brooklyn,Entire home/apt,150,14,1,0.02,1,0
Outros,Outros,Brooklyn,Entire home/apt,185,1,2,2.0,1,130
Outros,Outros,Manhattan,Private room,140,4,24,1.3,4,355
Outros,Outros,Brooklyn,Private room,60,3,2,0.1,1,0
Outros,Outros,Brooklyn,Private room,48,5,3,0.06,1,0
Outros,Outros,Brooklyn,Private room,65,1,74,1.26,2,21
Outros,Outros,Manhattan,Private room,800,1,0,0.72,4,269
Outros,Outros,Manhattan,Private room,90,4,87,2.01,1,10
Outros,Outros,Brooklyn,Entire home/apt,220,4,4,0.24,1,0
Outros,Outros,Manhattan,Entire home/apt,555,3,111,1.63,1,191
Outros,Outros,Brooklyn,Entire home/apt,225,1,2,2.0,1,71
Outros,Outros,Queens,Entire home/apt,120,1,26,0.53,1,14
Outros,Outros,Brooklyn,Private room,80,5,0,0.72,1,0
Outros,Outros,Queens,Entire home/apt,250,2,0,0.72,1,354
Outros,Outros,Manhattan,Private room,81,1,102,2.7,2,90
Outros,Outros,Brooklyn,Private room,65,1,1,0.35,1,0
Outros,Outros,Manhattan,Entire home/apt,85,3,3,0.07,1,0
Outros,Outros,Brooklyn,Entire home/apt,300,15,0,0.72,1,35
Outros,Outros,Queens,Shared room,39,1,56,9.13,8,34
Outros,Outros,Manhattan,Private room,100,2,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,134,30,0,0.72,1,90
Outros,Outros,Bronx,Shared room,28,1,3,1.7,8,363
Outros,Outros,Brooklyn,Entire home/apt,175,2,10,0.25,1,0
Outros,Outros,Queens,Private room,85,1,18,2.5,6,363
Outros,Outros,Manhattan,Private room,130,2,2,0.94,1,150
Outros,Outros,Brooklyn,Entire home/apt,120,4,7,0.18,1,0
Outros,Outros,Brooklyn,Entire home/apt,76,5,14,0.28,1,0
Outros,Outros,Manhattan,Entire home/apt,400,1,2,0.2,4,191
Outros,Outros,Brooklyn,Private room,70,1,2,1.3,2,361
Outros,Outros,Brooklyn,Entire home/apt,200,1,0,0.72,1,0
Outros,Outros,Manhattan,Private room,93,15,0,0.72,28,185
Outros,Outros,Manhattan,Entire home/apt,1000,7,0,0.72,1,178
Outros,Outros,Brooklyn,Entire home/apt,545,2,6,0.12,3,227
Outros,Outros,Manhattan,Private room,155,1,189,3.86,11,245
Outros,Outros,Manhattan,Private room,175,1,11,2.84,1,250
Outros,Outros,Brooklyn,Private room,139,1,3,0.06,2,0
Outros,Outros,Manhattan,Entire home/apt,175,30,5,0.16,91,363
Outros,Outros,Brooklyn,Private room,50,400,0,0.72,1,90
Outros,Outros,Brooklyn,Entire home/apt,250,3,2,0.31,1,10
Outros,Outros,Manhattan,Private room,40,1,6,0.16,1,0
Outros,Outros,Brooklyn,Private room,49,7,28,2.78,3,28
Outros,Outros,Manhattan,Private room,99,3,3,0.19,1,0
Outros,Outros,Manhattan,Private room,130,3,44,1.15,1,80
Outros,Outros,Manhattan,Private room,150,1,0,0.72,1,0
Outros,Outros,Brooklyn,Entire home/apt,200,7,9,0.36,1,269
Outros,Outros,Brooklyn,Private room,39,2,7,0.5,5,0
Outros,Outros,Manhattan,Private room,84,1,0,0.72,8,0
Outros,Outros,Manhattan,Entire home/apt,250,30,0,0.72,1,0
Outros,Outros,Manhattan,Entire home/apt,150,30,4,0.12,31,128
Outros,Outros,Brooklyn,Private room,50,20,2,0.07,1,0
Outros,Outros,Manhattan,Entire home/apt,300,2,1,0.05,1,0
Outros,Outros,Manhattan,Entire home/apt,175,1,1,0.02,1,0
Outros,Outros,Manhattan,Shared room,200,1,8,0.13,1,180
Outros,Outros,Manhattan,Entire home/apt,105,10,4,0.22,1,19
Outros,Outros,Brooklyn,Entire home/apt,110,3,1,0.79,1,0
Outros,Outros,Brooklyn,Entire home/apt,170,3,37,1.18,1,258
Outros,Outros,Queens,Private room,60,1,26,1.09,1,0
Outros,Outros,Brooklyn,Private room,90,3,28,0.65,2,0
Outros,Outros,Queens,Shared room,25,2,10,3.45,8,344
Outros,Outros,Brooklyn,Entire home/apt,175,1,27,3.07,1,276
Outros,Outros,Brooklyn,Private room,55,4,2,0.04,1,0
Outros,Outros,Brooklyn,Entire home/apt,100,5,71,1.54,1,238
Outros,Outros,Brooklyn,Entire home/apt,105,4,4,0.2,1,3
Outros,Outros,Manhattan,Entire home/apt,139,30,4,0.07,29,308
Outros,Outros,Queens,Private room,70,2,26,1.96,1,180
